"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2020","2.3135","2.3135","2.3135","2.3135","","2.93%"
"04/19/2020","2.2476","2.2476","2.2476","2.2476","","2.44%"
"04/12/2020","2.1941","2.1941","2.1941","2.1941","","3.20%"
"04/05/2020","2.1260","2.1260","2.1260","2.1260","","2.03%"
"03/29/2020","2.0836","2.0836","2.0836","2.0836","","-1.34%"
"03/22/2020","2.1120","2.1120","2.1120","2.1120","","3.40%"
"03/15/2020","2.0425","2.0425","2.0425","2.0425","","-5.02%"
"03/08/2020","2.1505","2.1505","2.1505","2.1505","","-3.50%"
"03/01/2020","2.2284","2.2284","2.2284","2.2284","","0.20%"
"02/23/2020","2.2240","2.2240","2.2240","2.2240","","0.01%"
"02/16/2020","2.2237","2.2237","2.2237","2.2237","","-0.08%"
"02/09/2020","2.2256","2.2256","2.2256","2.2256","","-0.49%"
"02/02/2020","2.2365","2.2365","2.2365","2.2365","","0.11%"
"01/26/2020","2.2341","2.2341","2.2341","2.2341","","1.33%"
"01/19/2020","2.2048","2.2048","2.2048","2.2048","","1.09%"
"01/12/2020","2.1809","2.1809","2.1809","2.1809","","1.44%"
"01/05/2020","2.1500","2.1500","2.1500","2.1500","","-0.31%"
"12/29/2019","2.1566","2.1566","2.1566","2.1566","","0.87%"
"12/22/2019","2.1380","2.1380","2.1380","2.1380","","0.24%"
"12/15/2019","2.1330","2.1330","2.1330","2.1330","","2.84%"
"12/08/2019","2.0740","2.0740","2.0740","2.0740","","0.86%"
"12/01/2019","2.0564","2.0564","2.0564","2.0564","","0.39%"
"11/24/2019","2.0484","2.0484","2.0484","2.0484","","0.25%"
"11/17/2019","2.0432","2.0432","2.0432","2.0432","","-0.70%"
"11/10/2019","2.0576","2.0576","2.0576","2.0576","","1.13%"
"11/03/2019","2.0346","2.0346","2.0346","2.0346","","0.84%"
"10/27/2019","2.0177","2.0177","2.0177","2.0177","","0.49%"
"10/20/2019","2.0079","2.0079","2.0079","2.0079","","-0.05%"
"10/13/2019","2.0090","2.0090","2.0090","2.0090","","-0.45%"
"10/06/2019","2.0180","2.0180","2.0180","2.0180","","1.43%"
"09/29/2019","1.9896","1.9896","1.9896","1.9896","","0.73%"
"09/22/2019","1.9751","1.9751","1.9751","1.9751","","0.69%"
"09/15/2019","1.9616","1.9616","1.9616","1.9616","","-0.32%"
"09/08/2019","1.9678","1.9678","1.9678","1.9678","","0.67%"
"09/01/2019","1.9548","1.9548","1.9548","1.9548","","-0.43%"
"08/25/2019","1.9632","1.9632","1.9632","1.9632","","1.13%"
"08/18/2019","1.9413","1.9413","1.9413","1.9413","","2.68%"
"08/11/2019","1.8905","1.8905","1.8905","1.8905","","0.51%"
"08/04/2019","1.8810","1.8810","1.8810","1.8810","","-1.31%"
"07/28/2019","1.9060","1.9060","1.9060","1.9060","","-2.59%"
"07/21/2019","1.9566","1.9566","1.9566","1.9566","","2.06%"
"07/14/2019","1.9172","1.9172","1.9172","1.9172","","1.21%"
"07/07/2019","1.8944","1.8944","1.8944","1.8944","","-0.55%"
"06/30/2019","1.9049","1.9049","1.9049","1.9049","","-1.46%"
"06/23/2019","1.9332","1.9332","1.9332","1.9332","","2.21%"
"06/16/2019","1.8914","1.8914","1.8914","1.8914","","0.13%"
"06/09/2019","1.8889","1.8889","1.8889","1.8889","","0.78%"
"06/02/2019","1.8742","1.8742","1.8742","1.8742","","-0.48%"
"05/26/2019","1.8831","1.8831","1.8831","1.8831","","-2.47%"
"05/19/2019","1.9309","1.9309","1.9309","1.9309","","1.42%"
"05/12/2019","1.9038","1.9038","1.9038","1.9038","","-2.28%"
