"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2003","181.73","164.65","203.43","162.05","","10.37%"
"09/01/2003","164.65","144.94","175.60","137.84","","13.60%"
"08/01/2003","144.94","131.01","147.18","127.76","","10.63%"
"07/01/2003","131.01","128.48","134.52","122.36","","1.97%"
"06/01/2003","128.48","136.39","137.33","122.36","","-5.80%"
"05/01/2003","136.39","142.60","144.78","123.74","","-4.35%"
"04/01/2003","142.60","111.27","144.33","110.24","","28.16%"
"03/01/2003","111.27","122.00","122.00","104.25","","-8.80%"
"02/01/2003","122.00","113.20","127.17","109.04","","7.77%"
"01/01/2003","113.20","107.70","113.46","101.42","","5.11%"
"12/01/2002","107.70","135.33","138.89","100.23","","-20.42%"
"11/01/2002","135.33","132.68","158.02","128.20","","2.00%"
"10/01/2002","132.68","116.32","136.14","112.48","","14.06%"
"09/01/2002","116.32","114.32","125.31","111.09","","1.75%"
"08/01/2002","114.32","129.81","135.24","109.51","","-11.93%"
"07/01/2002","129.81","129.91","139.65","120.07","","-0.08%"
"06/01/2002","129.91","129.17","131.14","116.45","","0.57%"
"05/01/2002","129.17","129.38","140.17","124.33","","-0.16%"
"04/01/2002","129.38","136.90","138.82","121.53","","-5.49%"
"03/01/2002","136.90","121.14","145.35","119.65","","13.01%"
"02/01/2002","121.14","129.66","133.16","110.23","","-6.57%"
"01/01/2002","129.66","153.67","170.56","118.92","","-15.39%"
"12/01/2001","153.25","134.38","153.42","129.58","","14.04%"
"11/01/2001","134.38","132.66","147.45","128.90","","1.30%"
"10/01/2001","132.66","103.00","138.71","103.00","","28.80%"
"09/01/2001","103.00","115.50","119.83","92.05","","-10.82%"
"08/01/2001","115.50","118.86","124.15","107.95","","-2.83%"
"07/01/2001","118.86","113.11","120.33","94.69","","5.08%"
"06/01/2001","113.11","110.33","116.57","101.17","","2.52%"
"05/01/2001","110.33","120.21","120.52","104.19","","-8.22%"
"04/01/2001","120.21","70.87","123.04","67.48","","69.62%"
"03/01/2001","70.87","83.75","102.16","65.03","","-15.38%"
"02/01/2001","83.75","84.67","87.19","63.96","","-1.09%"
"01/01/2001","84.67","76.19","94.83","74.17","","11.13%"
"12/01/2000","76.19","80.14","85.99","59.63","","-4.93%"
"11/01/2000","80.14","106.88","117.08","79.58","","-25.02%"
"10/01/2000","106.88","98.07","110.00","96.22","","8.98%"
"09/01/2000","98.07","95.82","103.60","89.30","","2.35%"
"08/01/2000","95.82","100.44","113.98","94.76","","-4.60%"
"07/01/2000","100.44","94.97","107.40","83.87","","5.76%"
"06/01/2000","94.97","107.03","110.52","94.97","","-11.27%"
"05/01/2000","107.03","124.26","128.25","102.22","","-13.87%"
"04/01/2000","124.26","93.49","124.64","90.30","","32.91%"
"03/01/2000","93.49","87.32","101.75","87.11","","7.07%"
"02/01/2000","87.32","104.27","107.32","75.05","","-16.26%"
"01/01/2000","104.27","90.65","126.76","90.65","","15.02%"
