"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2024","4.893","4.893","4.893","4.893","","0.96%"
"02/23/2024","4.846","4.846","4.846","4.846","","2.23%"
"02/22/2024","4.740","4.740","4.740","4.740","","-0.32%"
"02/21/2024","4.756","4.756","4.756","4.756","","-0.46%"
"02/20/2024","4.778","4.778","4.778","4.778","","0.26%"
"02/19/2024","4.766","4.766","4.766","4.766","","0.06%"
"02/16/2024","4.763","4.763","4.763","4.763","","0.62%"
"02/15/2024","4.734","4.734","4.734","4.734","","0.91%"
"02/14/2024","4.691","4.691","4.691","4.691","","-1.69%"
"02/13/2024","4.772","4.772","4.772","4.772","","1.11%"
"02/12/2024","4.720","4.720","4.720","4.720","","1.02%"
"02/09/2024","4.672","4.672","4.672","4.672","","0.41%"
"02/08/2024","4.653","4.653","4.653","4.653","","0.18%"
"02/07/2024","4.645","4.645","4.645","4.645","","0.44%"
"02/06/2024","4.625","4.625","4.625","4.625","","1.35%"
"02/05/2024","4.563","4.563","4.563","4.563","","0.67%"
"02/02/2024","4.533","4.533","4.533","4.533","","-0.14%"
"02/01/2024","4.539","4.539","4.539","4.539","","-1.27%"
"01/31/2024","4.597","4.597","4.597","4.597","","0.65%"
"01/30/2024","4.568","4.568","4.568","4.568","","0.39%"
"01/29/2024","4.550","4.550","4.550","4.550","","-0.55%"
"01/26/2024","4.575","4.575","4.575","4.575","","0.38%"
"01/25/2024","4.558","4.558","4.558","4.558","","1.10%"
"01/24/2024","4.508","4.508","4.508","4.508","","-0.27%"
"01/23/2024","4.520","4.520","4.520","4.520","","1.80%"
"01/22/2024","4.440","4.440","4.440","4.440","","0.87%"
"01/19/2024","4.402","4.402","4.402","4.402","","1.03%"
"01/18/2024","4.357","4.357","4.357","4.357","","-0.36%"
"01/17/2024","4.373","4.373","4.373","4.373","","-0.33%"
"01/16/2024","4.387","4.387","4.387","4.387","","0.30%"
"01/15/2024","4.374","4.374","4.374","4.374","","0.25%"
"01/12/2024","4.363","4.363","4.363","4.363","","0.80%"
"01/11/2024","4.329","4.329","4.329","4.329","","0.94%"
"01/10/2024","4.288","4.288","4.288","4.288","","1.05%"
"01/09/2024","4.244","4.244","4.244","4.244","","0.62%"
"01/08/2024","4.217","4.217","4.217","4.217","","0.07%"
"01/05/2024","4.214","4.214","4.214","4.214","","-0.30%"
"01/04/2024","4.227","4.227","4.227","4.227","","-1.13%"
"01/03/2024","4.275","4.275","4.275","4.275","","-0.30%"
"01/02/2024","4.288","4.288","4.288","4.288","","0.09%"
"12/29/2023","4.284","4.284","4.284","4.284","","0.56%"
"12/28/2023","4.260","4.260","4.260","4.260","","0.50%"
"12/27/2023","4.239","4.239","4.239","4.239","","0.36%"
"12/26/2023","4.224","4.224","4.224","4.224","","-0.08%"
"12/25/2023","4.227","4.227","4.227","4.227","","0.32%"
